ProductID,date,inventory_level
P237,2024-02-01,92
P238,2024-02-01,1019
P239,2024-02-01,81
P240,2024-02-01,68
P241,2024-02-01,280
P242,2024-02-01,135
P243,2024-02-01,292
P244,2024-02-01,33
P245,2024-02-01,8
P246,2024-02-01,386
P247,2024-02-01,555
P248,2024-02-01,608
P249,2024-02-01,541
P250,2024-02-01,61
P001,2024-03-01,99
P002,2024-03-01,4
P003,2024-03-01,306
P004,2024-03-01,321
P005,2024-03-01,155
P006,2024-03-01,20
P007,2024-03-01,528
P008,2024-03-01,570
P009,2024-03-01,89
P010,2024-03-01,37
P011,2024-03-01,374
P012,2024-03-01,460
P013,2024-03-01,941
P014,2024-03-01,167
P015,2024-03-01,98
P016,2024-03-01,131
P017,2024-03-01,34
P018,2024-03-01,146
P019,2024-03-01,43
P020,2024-03-01,659
P021,2024-03-01,216
P022,2024-03-01,43
P023,2024-03-01,19
P024,2024-03-01,33
P025,2024-03-01,23
P026,2024-03-01,753
P027,2024-03-01,308
P028,2024-03-01,434
P029,2024-03-01,11
P030,2024-03-01,642
P031,2024-03-01,392
P032,2024-03-01,34
P033,2024-03-01,105
P034,2024-03-01,305
P035,2024-03-01,523
P036,2024-03-01,42
P037,2024-03-01,1068
P038,2024-03-01,1147
P039,2024-03-01,978
P040,2024-03-01,14
P041,2024-03-01,205
P042,2024-03-01,624
P043,2024-03-01,87
P044,2024-03-01,1082
P045,2024-03-01,85
P046,2024-03-01,37
P047,2024-03-01,1223
P048,2024-03-01,227
P049,2024-03-01,336
P050,2024-03-01,78
P051,2024-03-01,190
P052,2024-03-01,298
P053,2024-03-01,256
P054,2024-03-01,30
P055,2024-03-01,99
P056,2024-03-01,1164
P057,2024-03-01,24
P058,2024-03-01,98
P059,2024-03-01,91
P060,2024-03-01,424
P061,2024-03-01,7
P062,2024-03-01,16
P063,2024-03-01,978
P064,2024-03-01,457
P065,2024-03-01,131
P066,2024-03-01,1014
P067,2024-03-01,473
P068,2024-03-01,755
P069,2024-03-01,277
P070,2024-03-01,219
P071,2024-03-01,607
P072,2024-03-01,265
P073,2024-03-01,105
P074,2024-03-01,306
P075,2024-03-01,36
P076,2024-03-01,0
P077,2024-03-01,11
P078,2024-03-01,0
P079,2024-03-01,340
P080,2024-03-01,46
P081,2024-03-01,158
P082,2024-03-01,160
P083,2024-03-01,737
P084,2024-03-01,942
P085,2024-03-01,1129
P086,2024-03-01,678
P087,2024-03-01,207
P088,2024-03-01,64
P089,2024-03-01,147
P090,2024-03-01,229
P091,2024-03-01,338
P092,2024-03-01,240
P093,2024-03-01,87
P094,2024-03-01,90
P095,2024-03-01,59
P096,2024-03-01,119
P097,2024-03-01,13
P098,2024-03-01,105
P099,2024-03-01,47
P100,2024-03-01,658
P101,2024-03-01,29
P102,2024-03-01,600
P103,2024-03-01,9
P104,2024-03-01,630
P105,2024-03-01,232
P106,2024-03-01,262
P107,2024-03-01,92
P108,2024-03-01,104
P109,2024-03-01,26
P110,2024-03-01,40
P111,2024-03-01,224
P112,2024-03-01,296
P113,2024-03-01,198
P114,2024-03-01,145
P115,2024-03-01,217
P116,2024-03-01,386
P117,2024-03-01,78
P118,2024-03-01,203
P119,2024-03-01,153
P120,2024-03-01,179
P121,2024-03-01,256
P122,2024-03-01,19
P123,2024-03-01,58
P124,2024-03-01,232
P125,2024-03-01,672
P126,2024-03-01,132
P127,2024-03-01,973
P128,2024-03-01,433
P129,2024-03-01,464
P130,2024-03-01,24
P131,2024-03-01,410
P132,2024-03-01,0
P133,2024-03-01,453
P134,2024-03-01,1437
P135,2024-03-01,198
P136,2024-03-01,471
P137,2024-03-01,339
P138,2024-03-01,806
P139,2024-03-01,32
P140,2024-03-01,138
P141,2024-03-01,23
P142,2024-03-01,787
P143,2024-03-01,418
P144,2024-03-01,1386
P145,2024-03-01,21
P146,2024-03-01,149
P147,2024-03-01,239
P148,2024-03-01,876
P149,2024-03-01,216
P150,2024-03-01,155
P151,2024-03-01,173
P152,2024-03-01,156
P153,2024-03-01,282
P154,2024-03-01,34
P155,2024-03-01,94
P156,2024-03-01,274
P157,2024-03-01,722
P158,2024-03-01,274
P159,2024-03-01,490
P160,2024-03-01,641
P161,2024-03-01,81
P162,2024-03-01,297
P163,2024-03-01,1322
P164,2024-03-01,507
P165,2024-03-01,292
P166,2024-03-01,224
P167,2024-03-01,367
P168,2024-03-01,193
P169,2024-03-01,199
P170,2024-03-01,364
P171,2024-03-01,195
P172,2024-03-01,530
P173,2024-03-01,617
P174,2024-03-01,218
P175,2024-03-01,439
P176,2024-03-01,323
P177,2024-03-01,804
P178,2024-03-01,332
P179,2024-03-01,133
P180,2024-03-01,11
P181,2024-03-01,171
P182,2024-03-01,161
P183,2024-03-01,0
P184,2024-03-01,304
P185,2024-03-01,228
P186,2024-03-01,66
P187,2024-03-01,703
P188,2024-03-01,353
P189,2024-03-01,1842
P190,2024-03-01,159
P191,2024-03-01,579
P192,2024-03-01,282
P193,2024-03-01,73
P194,2024-03-01,424
P195,2024-03-01,251
P196,2024-03-01,11
P197,2024-03-01,8
P198,2024-03-01,6
P199,2024-03-01,71
P200,2024-03-01,369
P201,2024-03-01,207
P202,2024-03-01,256
P203,2024-03-01,551
P204,2024-03-01,75
P205,2024-03-01,1534
P206,2024-03-01,153
P207,2024-03-01,250
P208,2024-03-01,324
P209,2024-03-01,158
P210,2024-03-01,48
P211,2024-03-01,292
P212,2024-03-01,215
P213,2024-03-01,383
P214,2024-03-01,388
P215,2024-03-01,220
P216,2024-03-01,549
P217,2024-03-01,41
P218,2024-03-01,465
P219,2024-03-01,189
P220,2024-03-01,289
P221,2024-03-01,519
P222,2024-03-01,124
P223,2024-03-01,386
P224,2024-03-01,356
P225,2024-03-01,177
P226,2024-03-01,145
P227,2024-03-01,313
P228,2024-03-01,1066
P229,2024-03-01,234
P230,2024-03-01,44
P231,2024-03-01,70
P232,2024-03-01,25
P233,2024-03-01,66
P234,2024-03-01,14
P235,2024-03-01,324
P236,2024-03-01,95
P237,2024-03-01,10
P238,2024-03-01,903
P239,2024-03-01,2546
P240,2024-03-01,19
P241,2024-03-01,225
P242,2024-03-01,1903
P243,2024-03-01,225
P244,2024-03-01,375
P245,2024-03-01,266
P246,2024-03-01,358
P247,2024-03-01,530
P248,2024-03-01,432
P249,2024-03-01,432
P250,2024-03-01,25
P001,2024-04-01,44
P002,2024-04-01,265
P003,2024-04-01,236
P004,2024-04-01,197
P005,2024-04-01,124
P006,2024-04-01,189
P007,2024-04-01,481
P008,2024-04-01,432
P009,2024-04-01,644
P010,2024-04-01,297
P011,2024-04-01,314
P012,2024-04-01,372
P013,2024-04-01,845
P014,2024-04-01,142
P015,2024-04-01,796
P016,2024-04-01,62
P017,2024-04-01,194
P018,2024-04-01,109
P019,2024-04-01,10
P020,2024-04-01,475
P021,2024-04-01,167
P022,2024-04-01,168
P023,2024-04-01,190
P024,2024-04-01,193
P025,2024-04-01,278
P026,2024-04-01,584
P027,2024-04-01,245
P028,2024-04-01,355
P029,2024-04-01,274
P030,2024-04-01,485
P031,2024-04-01,297
P032,2024-04-01,130
P033,2024-04-01,918
P034,2024-04-01,136
P035,2024-04-01,438
P036,2024-04-01,10
P037,2024-04-01,971
P038,2024-04-01,1049
P039,2024-04-01,861
P040,2024-04-01,246
P041,2024-04-01,147
P042,2024-04-01,467
P043,2024-04-01,1007
P044,2024-04-01,1030
P045,2024-04-01,47
P046,2024-04-01,475
P047,2024-04-01,1052
P048,2024-04-01,164
P049,2024-04-01,288
P050,2024-04-01,50
P051,2024-04-01,165
P052,2024-04-01,241
P053,2024-04-01,198
P054,2024-04-01,517
P055,2024-04-01,30
P056,2024-04-01,584
P057,2024-04-01,289
P058,2024-04-01,461
P059,2024-04-01,549
P060,2024-04-01,266
P061,2024-04-01,238
P062,2024-04-01,230
P063,2024-04-01,865
P064,2024-04-01,386
P065,2024-04-01,524
P066,2024-04-01,912
P067,2024-04-01,357
P068,2024-04-01,675
P069,2024-04-01,178
P070,2024-04-01,66
P071,2024-04-01,477
P072,2024-04-01,157
P073,2024-04-01,27
P074,2024-04-01,262
P075,2024-04-01,176
P076,2024-04-01,729
P077,2024-04-01,136
P078,2024-04-01,180
P079,2024-04-01,302
P080,2024-04-01,246
P081,2024-04-01,127
P082,2024-04-01,136
P083,2024-04-01,649
P084,2024-04-01,626
P085,2024-04-01,1023
P086,2024-04-01,583
P087,2024-04-01,929
P088,2024-04-01,17
P089,2024-04-01,113
P090,2024-04-01,182
P091,2024-04-01,289
P092,2024-04-01,143
P093,2024-04-01,50
P094,2024-04-01,0
P095,2024-04-01,320
P096,2024-04-01,50
P097,2024-04-01,325
P098,2024-04-01,56
P099,2024-04-01,1073
P100,2024-04-01,591
P101,2024-04-01,485
P102,2024-04-01,525
P103,2024-04-01,535
P104,2024-04-01,466
P105,2024-04-01,187
P106,2024-04-01,210
P107,2024-04-01,64
P108,2024-04-01,49
P109,2024-04-01,333
P110,2024-04-01,230
P111,2024-04-01,1889
P112,2024-04-01,231
P113,2024-04-01,167
P114,2024-04-01,70
P115,2024-04-01,147
P116,2024-04-01,296
P117,2024-04-01,0
P118,2024-04-01,129
P119,2024-04-01,116
P120,2024-04-01,134
P121,2024-04-01,225
P122,2024-04-01,396
P123,2024-04-01,181
P124,2024-04-01,130
P125,2024-04-01,585
P126,2024-04-01,97
P127,2024-04-01,848
P128,2024-04-01,329
P129,2024-04-01,368
P130,2024-04-01,124
P131,2024-04-01,312
P132,2024-04-01,623
P133,2024-04-01,332
P134,2024-04-01,1242
P135,2024-04-01,35
P136,2024-04-01,402
P137,2024-04-01,270
P138,2024-04-01,724
P139,2024-04-01,159
P140,2024-04-01,113
P141,2024-04-01,201
P142,2024-04-01,646
P143,2024-04-01,344
P144,2024-04-01,1227
P145,2024-04-01,110
P146,2024-04-01,116
P147,2024-04-01,187
P148,2024-04-01,782
P149,2024-04-01,152
P150,2024-04-01,40
P151,2024-04-01,92
P152,2024-04-01,133
P153,2024-04-01,167
P154,2024-04-01,182
P155,2024-04-01,873
P156,2024-04-01,210
P157,2024-04-01,624
P158,2024-04-01,185
P159,2024-04-01,436
P160,2024-04-01,577
P161,2024-04-01,48
P162,2024-04-01,242
P163,2024-04-01,1138
P164,2024-04-01,364
P165,2024-04-01,241
P166,2024-04-01,156
P167,2024-04-01,298
P168,2024-04-01,80
P169,2024-04-01,142
P170,2024-04-01,304
P171,2024-04-01,56
P172,2024-04-01,466
P173,2024-04-01,423
P174,2024-04-01,96
P175,2024-04-01,390
P176,2024-04-01,245
P177,2024-04-01,665
P178,2024-04-01,272
P179,2024-04-01,74
P180,2024-04-01,114
P181,2024-04-01,60
P182,2024-04-01,81
P183,2024-04-01,162
P184,2024-04-01,208
P185,2024-04-01,154
P186,2024-04-01,38
P187,2024-04-01,575
P188,2024-04-01,183
P189,2024-04-01,1603
P190,2024-04-01,105
P191,2024-04-01,523
P192,2024-04-01,142
P193,2024-04-01,344
P194,2024-04-01,355
P195,2024-04-01,207
P196,2024-04-01,125
P197,2024-04-01,750
P198,2024-04-01,109
P199,2024-04-01,542
P200,2024-04-01,316
P201,2024-04-01,144
P202,2024-04-01,224
P203,2024-04-01,403
P204,2024-04-01,0
P205,2024-04-01,1445
P206,2024-04-01,117
P207,2024-04-01,173
P208,2024-04-01,240
P209,2024-04-01,87
P210,2024-04-01,707
P211,2024-04-01,191
P212,2024-04-01,178
P213,2024-04-01,251
P214,2024-04-01,335
P215,2024-04-01,174
P216,2024-04-01,411
P217,2024-04-01,201
P218,2024-04-01,399
P219,2024-04-01,102
P220,2024-04-01,221
P221,2024-04-01,440
P222,2024-04-01,63
P223,2024-04-01,319
P224,2024-04-01,331
P225,2024-04-01,143
P226,2024-04-01,96
P227,2024-04-01,261
P228,2024-04-01,884
P229,2024-04-01,188
P230,2024-04-01,181
P231,2024-04-01,31
P232,2024-04-01,429
P233,2024-04-01,30
P234,2024-04-01,133
P235,2024-04-01,231
P236,2024-04-01,61
P237,2024-04-01,232
P238,2024-04-01,792
P239,2024-04-01,2417
P240,2024-04-01,147
P241,2024-04-01,178
P242,2024-04-01,1753
P243,2024-04-01,172
P244,2024-04-01,327
P245,2024-04-01,221
P246,2024-04-01,295
P247,2024-04-01,412
P248,2024-04-01,270
P249,2024-04-01,346
P250,2024-04-01,168
P001,2024-05-01,0
P002,2024-05-01,230
P003,2024-05-01,165
P004,2024-05-01,31
P005,2024-05-01,94
P006,2024-05-01,125
P007,2024-05-01,405
P008,2024-05-01,0
P009,2024-05-01,531
P010,2024-05-01,233
P011,2024-05-01,259
P012,2024-05-01,281
P013,2024-05-01,565
P014,2024-05-01,111
P015,2024-05-01,671
P016,2024-05-01,0
P017,2024-05-01,141
P018,2024-05-01,73
P019,2024-05-01,178
P020,2024-05-01,268
P021,2024-05-01,109
P022,2024-05-01,131
P023,2024-05-01,146
P024,2024-05-01,146
P025,2024-05-01,188
P026,2024-05-01,448
P027,2024-05-01,190
P028,2024-05-01,287
P029,2024-05-01,228
P030,2024-05-01,311
P031,2024-05-01,227
P032,2024-05-01,98
P033,2024-05-01,819
P034,2024-05-01,890
P035,2024-05-01,358
P036,2024-05-01,85
P037,2024-05-01,962
P038,2024-05-01,966
P039,2024-05-01,744
P040,2024-05-01,190
P041,2024-05-01,95
P042,2024-05-01,427
P043,2024-05-01,881
P044,2024-05-01,972
P045,2024-05-01,6
P046,2024-05-01,397
P047,2024-05-01,832
P048,2024-05-01,93
P049,2024-05-01,215
P050,2024-05-01,2
P051,2024-05-01,132
P052,2024-05-01,204
P053,2024-05-01,132
P054,2024-05-01,450
P055,2024-05-01,466
P056,2024-05-01,391
P057,2024-05-01,197
P058,2024-05-01,358
P059,2024-05-01,501
P060,2024-05-01,113
P061,2024-05-01,197
P062,2024-05-01,177
P063,2024-05-01,711
P064,2024-05-01,333
P065,2024-05-01,371
P066,2024-05-01,867
P067,2024-05-01,240
P068,2024-05-01,534
P069,2024-05-01,100
P070,2024-05-01,783
P071,2024-05-01,346
P072,2024-05-01,19
P073,2024-05-01,323
P074,2024-05-01,210
P075,2024-05-01,113
P076,2024-05-01,626
P077,2024-05-01,98
P078,2024-05-01,115
P079,2024-05-01,259
P080,2024-05-01,210
P081,2024-05-01,97
P082,2024-05-01,76
P083,2024-05-01,520
P084,2024-05-01,378
P085,2024-05-01,933
P086,2024-05-01,457
P087,2024-05-01,714
P088,2024-05-01,280
P089,2024-05-01,78
P090,2024-05-01,134
P091,2024-05-01,269
P092,2024-05-01,79
P093,2024-05-01,253
P094,2024-05-01,272
P095,2024-05-01,225
P096,2024-05-01,186
P097,2024-05-01,265
P098,2024-05-01,377
P099,2024-05-01,926
P100,2024-05-01,543
P101,2024-05-01,414
P102,2024-05-01,373
P103,2024-05-01,376
P104,2024-05-01,333
P105,2024-05-01,148
P106,2024-05-01,160
P107,2024-05-01,32
P108,2024-05-01,370
P109,2024-05-01,236
P110,2024-05-01,164
P111,2024-05-01,1656
P112,2024-05-01,172
P113,2024-05-01,126
P114,2024-05-01,643
P115,2024-05-01,71
P116,2024-05-01,183
P117,2024-05-01,222
P118,2024-05-01,15
P119,2024-05-01,84
P120,2024-05-01,94
P121,2024-05-01,93
P122,2024-05-01,338
P123,2024-05-01,117
P124,2024-05-01,53
P125,2024-05-01,525
P126,2024-05-01,62
P127,2024-05-01,726
P128,2024-05-01,213
P129,2024-05-01,269
P130,2024-05-01,101
P131,2024-05-01,213
P132,2024-05-01,550
P133,2024-05-01,186
P134,2024-05-01,1052
P135,2024-05-01,897
P136,2024-05-01,332
P137,2024-05-01,200
P138,2024-05-01,595
P139,2024-05-01,117
P140,2024-05-01,83
P141,2024-05-01,149
P142,2024-05-01,485
P143,2024-05-01,307
P144,2024-05-01,1050
P145,2024-05-01,71
P146,2024-05-01,87
P147,2024-05-01,114
P148,2024-05-01,675
P149,2024-05-01,83
P150,2024-05-01,316
P151,2024-05-01,52
P152,2024-05-01,100
P153,2024-05-01,79
P154,2024-05-01,131
P155,2024-05-01,716
P156,2024-05-01,143
P157,2024-05-01,503
P158,2024-05-01,125
P159,2024-05-01,372
P160,2024-05-01,512
P161,2024-05-01,23
P162,2024-05-01,180
P163,2024-05-01,1043
P164,2024-05-01,193
P165,2024-05-01,197
P166,2024-05-01,36
P167,2024-05-01,239
P168,2024-05-01,683
P169,2024-05-01,19
P170,2024-05-01,236
P171,2024-05-01,422
P172,2024-05-01,382
P173,2024-05-01,305
P174,2024-05-01,0
P175,2024-05-01,324
P176,2024-05-01,177
P177,2024-05-01,283
P178,2024-05-01,202
P179,2024-05-01,22
P180,2024-05-01,77
P181,2024-05-01,375
P182,2024-05-01,494
P183,2024-05-01,114
P184,2024-05-01,110
P185,2024-05-01,54
P186,2024-05-01,6
P187,2024-05-01,467
P188,2024-05-01,4
P189,2024-05-01,1356
P190,2024-05-01,20
P191,2024-05-01,429
P192,2024-05-01,937
P193,2024-05-01,298
P194,2024-05-01,269
P195,2024-05-01,155
P196,2024-05-01,99
P197,2024-05-01,607
P198,2024-05-01,75
P199,2024-05-01,412
P200,2024-05-01,268
P201,2024-05-01,33
P202,2024-05-01,168
P203,2024-05-01,300
P204,2024-05-01,510
P205,2024-05-01,1213
P206,2024-05-01,86
P207,2024-05-01,78
P208,2024-05-01,161
P209,2024-05-01,0
P210,2024-05-01,522
P211,2024-05-01,98
P212,2024-05-01,142
P213,2024-05-01,146
P214,2024-05-01,271
P215,2024-05-01,131
P216,2024-05-01,282
P217,2024-05-01,143
P218,2024-05-01,349
P219,2024-05-01,38
P220,2024-05-01,99
P221,2024-05-01,333
P222,2024-05-01,373
P223,2024-05-01,257
P224,2024-05-01,290
P225,2024-05-01,123
P226,2024-05-01,48
P227,2024-05-01,191
P228,2024-05-01,678
P229,2024-05-01,149
P230,2024-05-01,122
P231,2024-05-01,200
P232,2024-05-01,330
P233,2024-05-01,220
P234,2024-05-01,85
P235,2024-05-01,124
P236,2024-05-01,29
P237,2024-05-01,146
P238,2024-05-01,660
P239,2024-05-01,2277
P240,2024-05-01,106
P241,2024-05-01,128
P242,2024-05-01,1445
P243,2024-05-01,82
P244,2024-05-01,289
P245,2024-05-01,179
P246,2024-05-01,260
P247,2024-05-01,386
P248,2024-05-01,128
P249,2024-05-01,193
P250,2024-05-01,123
P001,2024-06-01,229
P002,2024-06-01,199
P003,2024-06-01,95
P004,2024-06-01,703
P005,2024-06-01,56
P006,2024-06-01,63
P007,2024-06-01,341
P008,2024-06-01,1938
P009,2024-06-01,377
P010,2024-06-01,145
P011,2024-06-01,189
P012,2024-06-01,154
P013,2024-06-01,426
P014,2024-06-01,83
P015,2024-06-01,566
P016,2024-06-01,298
P017,2024-06-01,83
P018,2024-06-01,42
P019,2024-06-01,132
P020,2024-06-01,0
P021,2024-06-01,35
P022,2024-06-01,81
P023,2024-06-01,80
P024,2024-06-01,73
P025,2024-06-01,89
P026,2024-06-01,294
P027,2024-06-01,128
P028,2024-06-01,220
P029,2024-06-01,188
P030,2024-06-01,83
P031,2024-06-01,189
P032,2024-06-01,64
P033,2024-06-01,688
P034,2024-06-01,727
P035,2024-06-01,277
P036,2024-06-01,51
P037,2024-06-01,626
P038,2024-06-01,512
P039,2024-06-01,662
P040,2024-06-01,6
P041,2024-06-01,24
P042,2024-06-01,342
P043,2024-06-01,748
P044,2024-06-01,875
P045,2024-06-01,198
P046,2024-06-01,284
P047,2024-06-01,824
P048,2024-06-01,0
P049,2024-06-01,141
P050,2024-06-01,167
P051,2024-06-01,110
P052,2024-06-01,153
P053,2024-06-01,73
P054,2024-06-01,337
P055,2024-06-01,374
P056,2024-06-01,0
P057,2024-06-01,133
P058,2024-06-01,215
P059,2024-06-01,442
P060,2024-06-01,786
P061,2024-06-01,155
P062,2024-06-01,106
P063,2024-06-01,577
P064,2024-06-01,229
P065,2024-06-01,235
P066,2024-06-01,817
P067,2024-06-01,59
P068,2024-06-01,436
P069,2024-06-01,0
P070,2024-06-01,562
P071,2024-06-01,215
P072,2024-06-01,637
P073,2024-06-01,234
P074,2024-06-01,155
P075,2024-06-01,69
P076,2024-06-01,543
P077,2024-06-01,46
P078,2024-06-01,77
P079,2024-06-01,216
P080,2024-06-01,136
P081,2024-06-01,65
P082,2024-06-01,430
P083,2024-06-01,404
P084,2024-06-01,78
P085,2024-06-01,808
P086,2024-06-01,280
P087,2024-06-01,464
P088,2024-06-01,222
P089,2024-06-01,49
P090,2024-06-01,65
P091,2024-06-01,178
P092,2024-06-01,44
P093,2024-06-01,205
P094,2024-06-01,125
P095,2024-06-01,97
P096,2024-06-01,85
P097,2024-06-01,192
P098,2024-06-01,319
P099,2024-06-01,841
P100,2024-06-01,483
P101,2024-06-01,326
P102,2024-06-01,258
P103,2024-06-01,245
P104,2024-06-01,217
P105,2024-06-01,112
P106,2024-06-01,97
P107,2024-06-01,184
P108,2024-06-01,323
P109,2024-06-01,159
P110,2024-06-01,94
P111,2024-06-01,1421
P112,2024-06-01,103
P113,2024-06-01,90
P114,2024-06-01,531
P115,2024-06-01,21
P116,2024-06-01,47
P117,2024-06-01,119
P118,2024-06-01,443
P119,2024-06-01,57
P120,2024-06-01,40
P121,2024-06-01,23
P122,2024-06-01,277
P123,2024-06-01,65
P124,2024-06-01,645
P125,2024-06-01,452
P126,2024-06-01,21
P127,2024-06-01,632
P128,2024-06-01,124
P129,2024-06-01,111
P130,2024-06-01,75
P131,2024-06-01,110
P132,2024-06-01,516
P133,2024-06-01,12
P134,2024-06-01,865
P135,2024-06-01,744
P136,2024-06-01,282
P137,2024-06-01,143
P138,2024-06-01,297
P139,2024-06-01,66
P140,2024-06-01,46
P141,2024-06-01,82
P142,2024-06-01,349
P143,2024-06-01,251
P144,2024-06-01,884
P145,2024-06-01,31
P146,2024-06-01,62
P147,2024-06-01,36
P148,2024-06-01,558
P149,2024-06-01,0
P150,2024-06-01,237
P151,2024-06-01,335
P152,2024-06-01,59
P153,2024-06-01,674
P154,2024-06-01,95
P155,2024-06-01,442
P156,2024-06-01,75
P157,2024-06-01,326
P158,2024-06-01,51
P159,2024-06-01,289
P160,2024-06-01,437
P161,2024-06-01,173
P162,2024-06-01,103
P163,2024-06-01,811
P164,2024-06-01,89
P165,2024-06-01,154
P166,2024-06-01,446
P167,2024-06-01,171
P168,2024-06-01,579
P169,2024-06-01,448
P170,2024-06-01,110
P171,2024-06-01,239
P172,2024-06-01,309
P173,2024-06-01,173
P174,2024-06-01,0
P175,2024-06-01,247
P176,2024-06-01,32
P177,2024-06-01,89
P178,2024-06-01,128
P179,2024-06-01,314
P180,2024-06-01,48
P181,2024-06-01,171
P182,2024-06-01,437
P183,2024-06-01,69
P184,2024-06-01,500
P185,2024-06-01,460
P186,2024-06-01,164
P187,2024-06-01,379
P188,2024-06-01,829
P189,2024-06-01,1045
P190,2024-06-01,359
P191,2024-06-01,348
P192,2024-06-01,756
P193,2024-06-01,205
P194,2024-06-01,145
P195,2024-06-01,99
P196,2024-06-01,45
P197,2024-06-01,429
P198,2024-06-01,26
P199,2024-06-01,207
P200,2024-06-01,231
P201,2024-06-01,461
P202,2024-06-01,109
P203,2024-06-01,144
P204,2024-06-01,418
P205,2024-06-01,961
P206,2024-06-01,44
P207,2024-06-01,494
P208,2024-06-01,74
P209,2024-06-01,352
P210,2024-06-01,325
P211,2024-06-01,511
P212,2024-06-01,102
P213,2024-06-01,48
P214,2024-06-01,0
P215,2024-06-01,88
P216,2024-06-01,108
P217,2024-06-01,101
P218,2024-06-01,298
P219,2024-06-01,379
P220,2024-06-01,628
P221,2024-06-01,253
P222,2024-06-01,320
P223,2024-06-01,197
P224,2024-06-01,274
P225,2024-06-01,80
P226,2024-06-01,287
P227,2024-06-01,96
P228,2024-06-01,365
P229,2024-06-01,108
P230,2024-06-01,64
P231,2024-06-01,171
P232,2024-06-01,214
P233,2024-06-01,192
P234,2024-06-01,35
P235,2024-06-01,587
P236,2024-06-01,6
P237,2024-06-01,72
P238,2024-06-01,573
P239,2024-06-01,1971
P240,2024-06-01,71
P241,2024-06-01,71
P242,2024-06-01,1232
P243,2024-06-01,23
P244,2024-06-01,244
P245,2024-06-01,133
P246,2024-06-01,227
P247,2024-06-01,346
P248,2024-06-01,45
P249,2024-06-01,28
P250,2024-06-01,90
P001,2024-07-01,148
P002,2024-07-01,162
P003,2024-07-01,25
P004,2024-07-01,543
P005,2024-07-01,30
P006,2024-07-01,23
P007,2024-07-01,282
P008,2024-07-01,1770
P009,2024-07-01,250
P010,2024-07-01,51
P011,2024-07-01,147
P012,2024-07-01,70
P013,2024-07-01,96
P014,2024-07-01,56
P015,2024-07-01,468
P016,2024-07-01,211
P017,2024-07-01,33
P018,2024-07-01,15
P019,2024-07-01,92
P020,2024-07-01,1381
P021,2024-07-01,268
P022,2024-07-01,31
P023,2024-07-01,0
P024,2024-07-01,8
P025,2024-07-01,0
P026,2024-07-01,130
P027,2024-07-01,72
P028,2024-07-01,126
P029,2024-07-01,147
P030,2024-07-01,770
P031,2024-07-01,85
P032,2024-07-01,20
P033,2024-07-01,611
P034,2024-07-01,578
P035,2024-07-01,203
P036,2024-07-01,16
P037,2024-07-01,538
P038,2024-07-01,462
P039,2024-07-01,538
P040,2024-07-01,670
P041,2024-07-01,244
P042,2024-07-01,118
P043,2024-07-01,624
P044,2024-07-01,785
P045,2024-07-01,167
P046,2024-07-01,243
P047,2024-07-01,605
P048,2024-07-01,231
P049,2024-07-01,22
P050,2024-07-01,116
P051,2024-07-01,73
P052,2024-07-01,89
P053,2024-07-01,9
P054,2024-07-01,249
P055,2024-07-01,299
P056,2024-07-01,2633
P057,2024-07-01,67
P058,2024-07-01,44
P059,2024-07-01,379
P060,2024-07-01,546
P061,2024-07-01,106
P062,2024-07-01,43
P063,2024-07-01,405
P064,2024-07-01,154
P065,2024-07-01,121
P066,2024-07-01,681
P067,2024-07-01,480
P068,2024-07-01,325
P069,2024-07-01,490
P070,2024-07-01,330
P071,2024-07-01,76
P072,2024-07-01,510
P073,2024-07-01,113
P074,2024-07-01,106
P075,2024-07-01,15
P076,2024-07-01,405
P077,2024-07-01,7
P078,2024-07-01,75
P079,2024-07-01,177
P080,2024-07-01,49
P081,2024-07-01,36
P082,2024-07-01,386
P083,2024-07-01,256
P084,2024-07-01,1661
P085,2024-07-01,671
P086,2024-07-01,156
P087,2024-07-01,273
P088,2024-07-01,172
P089,2024-07-01,9
P090,2024-07-01,4
P091,2024-07-01,108
P092,2024-07-01,256
P093,2024-07-01,172
P094,2024-07-01,24
P095,2024-07-01,405
P096,2024-07-01,0
P097,2024-07-01,101
P098,2024-07-01,249
P099,2024-07-01,743
P100,2024-07-01,291
P101,2024-07-01,244
P102,2024-07-01,184
P103,2024-07-01,135
P104,2024-07-01,64
P105,2024-07-01,74
P106,2024-07-01,33
P107,2024-07-01,157
P108,2024-07-01,254
P109,2024-07-01,81
P110,2024-07-01,49
P111,2024-07-01,1228
P112,2024-07-01,51
P113,2024-07-01,63
P114,2024-07-01,429
P115,2024-07-01,346
P116,2024-07-01,373
P117,2024-07-01,0
P118,2024-07-01,372
P119,2024-07-01,31
P120,2024-07-01,190
P121,2024-07-01,514
P122,2024-07-01,214
P123,2024-07-01,245
P124,2024-07-01,519
P125,2024-07-01,367
P126,2024-07-01,249
P127,2024-07-01,549
P128,2024-07-01,0
P129,2024-07-01,0
P130,2024-07-01,39
P131,2024-07-01,23
P132,2024-07-01,421
P133,2024-07-01,724
P134,2024-07-01,683
P135,2024-07-01,588
P136,2024-07-01,223
P137,2024-07-01,75
P138,2024-07-01,173
P139,2024-07-01,19
P140,2024-07-01,9
P141,2024-07-01,36
P142,2024-07-01,217
P143,2024-07-01,169
P144,2024-07-01,740
P145,2024-07-01,0
P146,2024-07-01,17
P147,2024-07-01,403
