ProductID,date,quantity_sales
P245,2024-02-01,46
P246,2024-02-01,21
P247,2024-02-01,75
P248,2024-02-01,166
P249,2024-02-01,86
P250,2024-02-01,38
P001,2024-03-01,44
P002,2024-03-01,28
P003,2024-03-01,78
P004,2024-03-01,133
P005,2024-03-01,33
P006,2024-03-01,58
P007,2024-03-01,80
P008,2024-03-01,237
P009,2024-03-01,79
P010,2024-03-01,74
P011,2024-03-01,47
P012,2024-03-01,92
P013,2024-03-01,53
P014,2024-03-01,30
P015,2024-03-01,98
P016,2024-03-01,57
P017,2024-03-01,41
P018,2024-03-01,29
P019,2024-03-01,37
P020,2024-03-01,149
P021,2024-03-01,40
P022,2024-03-01,36
P023,2024-03-01,51
P024,2024-03-01,48
P025,2024-03-01,59
P026,2024-03-01,170
P027,2024-03-01,51
P028,2024-03-01,69
P029,2024-03-01,39
P030,2024-03-01,180
P031,2024-03-01,73
P032,2024-03-01,40
P033,2024-03-01,107
P034,2024-03-01,157
P035,2024-03-01,93
P036,2024-03-01,27
P037,2024-03-01,136
P038,2024-03-01,147
P039,2024-03-01,131
P040,2024-03-01,64
P041,2024-03-01,48
P042,2024-03-01,53
P043,2024-03-01,131
P044,2024-03-01,71
P045,2024-03-01,33
P046,2024-03-01,84
P047,2024-03-01,169
P048,2024-03-01,5
P049,2024-03-01,66
P050,2024-03-01,33
P051,2024-03-01,20
P052,2024-03-01,43
P053,2024-03-01,72
P054,2024-03-01,78
P055,2024-03-01,59
P056,2024-03-01,205
P057,2024-03-01,74
P058,2024-03-01,128
P059,2024-03-01,79
P060,2024-03-01,146
P061,2024-03-01,33
P062,2024-03-01,51
P063,2024-03-01,159
P064,2024-03-01,73
P065,2024-03-01,112
P066,2024-03-01,108
P067,2024-03-01,101
P068,2024-03-01,84
P069,2024-03-01,110
P070,2024-03-01,142
P071,2024-03-01,102
P072,2024-03-01,123
P073,2024-03-01,93
P074,2024-03-01,40
P075,2024-03-01,53
P076,2024-03-01,89
P077,2024-03-01,33
P078,2024-03-01,73
P079,2024-03-01,36
P080,2024-03-01,54
P081,2024-03-01,32
P082,2024-03-01,138
P083,2024-03-01,99
P084,2024-03-01,144
P085,2024-03-01,115
P086,2024-03-01,129
P087,2024-03-01,244
P088,2024-03-01,45
P089,2024-03-01,34
P090,2024-03-01,65
P091,2024-03-01,39
P092,2024-03-01,77
P093,2024-03-01,34
P094,2024-03-01,92
P095,2024-03-01,87
P096,2024-03-01,49
P097,2024-03-01,72
P098,2024-03-01,75
P099,2024-03-01,110
P100,2024-03-01,88
P101,2024-03-01,62
P102,2024-03-01,106
P103,2024-03-01,149
P104,2024-03-01,142
P105,2024-03-01,27
P106,2024-03-01,44
P107,2024-03-01,34
P108,2024-03-01,80
P109,2024-03-01,82
P110,2024-03-01,56
P111,2024-03-01,271
P112,2024-03-01,46
P113,2024-03-01,34
P114,2024-03-01,63
P115,2024-03-01,85
P116,2024-03-01,80
P117,2024-03-01,95
P118,2024-03-01,83
P119,2024-03-01,41
P120,2024-03-01,51
P121,2024-03-01,59
P122,2024-03-01,73
P123,2024-03-01,40
P124,2024-03-01,72
P125,2024-03-01,77
P126,2024-03-01,47
P127,2024-03-01,162
P128,2024-03-01,85
P129,2024-03-01,75
P130,2024-03-01,31
P131,2024-03-01,77
P132,2024-03-01,114
P133,2024-03-01,103
P134,2024-03-01,207
P135,2024-03-01,137
P136,2024-03-01,71
P137,2024-03-01,53
P138,2024-03-01,136
P139,2024-03-01,36
P140,2024-03-01,36
P141,2024-03-01,71
P142,2024-03-01,143
P143,2024-03-01,32
P144,2024-03-01,148
P145,2024-03-01,24
P146,2024-03-01,31
P147,2024-03-01,43
P148,2024-03-01,127
P149,2024-03-01,67
P150,2024-03-01,44
P151,2024-03-01,54
P152,2024-03-01,34
P153,2024-03-01,149
P154,2024-03-01,35
P155,2024-03-01,124
P156,2024-03-01,34
P157,2024-03-01,121
P158,2024-03-01,106
P159,2024-03-01,59
P160,2024-03-01,69
P161,2024-03-01,31
P162,2024-03-01,50
P163,2024-03-01,199
P164,2024-03-01,119
P165,2024-03-01,41
P166,2024-03-01,80
P167,2024-03-01,63
P168,2024-03-01,107
P169,2024-03-01,72
P170,2024-03-01,79
P171,2024-03-01,112
P172,2024-03-01,71
P173,2024-03-01,77
P174,2024-03-01,28
P175,2024-03-01,73
P176,2024-03-01,64
P177,2024-03-01,178
P178,2024-03-01,82
P179,2024-03-01,54
P180,2024-03-01,26
P181,2024-03-01,120
P182,2024-03-01,82
P183,2024-03-01,43
P184,2024-03-01,70
P185,2024-03-01,78
P186,2024-03-01,35
P187,2024-03-01,252
P188,2024-03-01,145
P189,2024-03-01,331
P190,2024-03-01,77
P191,2024-03-01,78
P192,2024-03-01,170
P193,2024-03-01,83
P194,2024-03-01,73
P195,2024-03-01,57
P196,2024-03-01,34
P197,2024-03-01,155
P198,2024-03-01,27
P199,2024-03-01,109
P200,2024-03-01,45
P201,2024-03-01,81
P202,2024-03-01,62
P203,2024-03-01,132
P204,2024-03-01,97
P205,2024-03-01,218
P206,2024-03-01,49
P207,2024-03-01,71
P208,2024-03-01,61
P209,2024-03-01,61
P210,2024-03-01,136
P211,2024-03-01,71
P212,2024-03-01,34
P213,2024-03-01,93
P214,2024-03-01,54
P215,2024-03-01,57
P216,2024-03-01,160
P217,2024-03-01,51
P218,2024-03-01,66
P219,2024-03-01,64
P220,2024-03-01,120
P221,2024-03-01,78
P222,2024-03-01,67
P223,2024-03-01,64
P224,2024-03-01,25
P225,2024-03-01,53
P226,2024-03-01,41
P227,2024-03-01,56
P228,2024-03-01,260
P229,2024-03-01,53
P230,2024-03-01,39
P231,2024-03-01,31
P232,2024-03-01,102
P233,2024-03-01,44
P234,2024-03-01,43
P235,2024-03-01,83
P236,2024-03-01,36
P237,2024-03-01,82
P238,2024-03-01,116
P239,2024-03-01,158
P240,2024-03-01,49
P241,2024-03-01,55
P242,2024-03-01,187
P243,2024-03-01,67
P244,2024-03-01,31
P245,2024-03-01,38
P246,2024-03-01,28
P247,2024-03-01,25
P248,2024-03-01,176
P249,2024-03-01,109
P250,2024-03-01,36
P001,2024-04-01,55
P002,2024-04-01,33
P003,2024-04-01,70
P004,2024-04-01,124
P005,2024-04-01,31
P006,2024-04-01,37
P007,2024-04-01,47
P008,2024-04-01,138
P009,2024-04-01,73
P010,2024-04-01,73
P011,2024-04-01,60
P012,2024-04-01,88
P013,2024-04-01,96
P014,2024-04-01,25
P015,2024-04-01,109
P016,2024-04-01,69
P017,2024-04-01,55
P018,2024-04-01,37
P019,2024-04-01,33
P020,2024-04-01,184
P021,2024-04-01,49
P022,2024-04-01,42
P023,2024-04-01,54
P024,2024-04-01,44
P025,2024-04-01,77
P026,2024-04-01,169
P027,2024-04-01,63
P028,2024-04-01,79
P029,2024-04-01,40
P030,2024-04-01,157
P031,2024-04-01,95
P032,2024-04-01,50
P033,2024-04-01,126
P034,2024-04-01,169
P035,2024-04-01,85
P036,2024-04-01,32
P037,2024-04-01,97
P038,2024-04-01,98
P039,2024-04-01,117
P040,2024-04-01,65
P041,2024-04-01,58
P042,2024-04-01,157
P043,2024-04-01,100
P044,2024-04-01,52
P045,2024-04-01,38
P046,2024-04-01,39
P047,2024-04-01,171
P048,2024-04-01,63
P049,2024-04-01,48
P050,2024-04-01,28
P051,2024-04-01,25
P052,2024-04-01,57
P053,2024-04-01,58
P054,2024-04-01,89
P055,2024-04-01,69
P056,2024-04-01,580
P057,2024-04-01,82
P058,2024-04-01,125
P059,2024-04-01,56
P060,2024-04-01,158
P061,2024-04-01,29
P062,2024-04-01,49
P063,2024-04-01,113
P064,2024-04-01,71
P065,2024-04-01,124
P066,2024-04-01,102
P067,2024-04-01,116
P068,2024-04-01,80
P069,2024-04-01,99
P070,2024-04-01,153
P071,2024-04-01,130
P072,2024-04-01,108
P073,2024-04-01,78
P074,2024-04-01,44
P075,2024-04-01,40
P076,2024-04-01,123
P077,2024-04-01,32
P078,2024-04-01,46
P079,2024-04-01,38
P080,2024-04-01,58
P081,2024-04-01,31
P082,2024-04-01,24
P083,2024-04-01,88
P084,2024-04-01,316
P085,2024-04-01,106
P086,2024-04-01,95
P087,2024-04-01,255
P088,2024-04-01,47
P089,2024-04-01,34
P090,2024-04-01,47
P091,2024-04-01,49
P092,2024-04-01,97
P093,2024-04-01,37
P094,2024-04-01,90
P095,2024-04-01,93
P096,2024-04-01,69
P097,2024-04-01,69
P098,2024-04-01,49
P099,2024-04-01,132
P100,2024-04-01,67
P101,2024-04-01,61
P102,2024-04-01,75
P103,2024-04-01,134
P104,2024-04-01,164
P105,2024-04-01,45
P106,2024-04-01,52
P107,2024-04-01,28
P108,2024-04-01,55
P109,2024-04-01,91
P110,2024-04-01,52
P111,2024-04-01,232
P112,2024-04-01,65
P113,2024-04-01,31
P114,2024-04-01,75
P115,2024-04-01,70
P116,2024-04-01,90
P117,2024-04-01,78
P118,2024-04-01,74
P119,2024-04-01,37
P120,2024-04-01,45
P121,2024-04-01,31
P122,2024-04-01,82
P123,2024-04-01,54
P124,2024-04-01,102
P125,2024-04-01,87
P126,2024-04-01,35
P127,2024-04-01,125
P128,2024-04-01,104
P129,2024-04-01,96
P130,2024-04-01,26
P131,2024-04-01,98
P132,2024-04-01,71
P133,2024-04-01,121
P134,2024-04-01,195
P135,2024-04-01,163
P136,2024-04-01,69
P137,2024-04-01,69
P138,2024-04-01,82
P139,2024-04-01,25
P140,2024-04-01,25
P141,2024-04-01,54
P142,2024-04-01,141
P143,2024-04-01,74
P144,2024-04-01,159
P145,2024-04-01,32
P146,2024-04-01,33
P147,2024-04-01,52
P148,2024-04-01,94
P149,2024-04-01,64
P150,2024-04-01,115
P151,2024-04-01,81
P152,2024-04-01,23
P153,2024-04-01,115
P154,2024-04-01,44
P155,2024-04-01,143
P156,2024-04-01,64
P157,2024-04-01,98
P158,2024-04-01,89
P159,2024-04-01,54
P160,2024-04-01,64
P161,2024-04-01,33
P162,2024-04-01,55
P163,2024-04-01,184
P164,2024-04-01,143
P165,2024-04-01,51
P166,2024-04-01,68
P167,2024-04-01,69
P168,2024-04-01,113
P169,2024-04-01,57
P170,2024-04-01,60
P171,2024-04-01,139
P172,2024-04-01,64
P173,2024-04-01,194
P174,2024-04-01,122
P175,2024-04-01,49
P176,2024-04-01,78
P177,2024-04-01,139
P178,2024-04-01,60
P179,2024-04-01,59
P180,2024-04-01,36
P181,2024-04-01,111
P182,2024-04-01,80
P183,2024-04-01,53
P184,2024-04-01,96
P185,2024-04-01,74
P186,2024-04-01,28
P187,2024-04-01,128
P188,2024-04-01,170
P189,2024-04-01,239
P190,2024-04-01,54
P191,2024-04-01,56
P192,2024-04-01,140
P193,2024-04-01,48
P194,2024-04-01,69
P195,2024-04-01,44
P196,2024-04-01,13
P197,2024-04-01,173
P198,2024-04-01,29
P199,2024-04-01,95
P200,2024-04-01,53
P201,2024-04-01,63
P202,2024-04-01,32
P203,2024-04-01,148
P204,2024-04-01,75
P205,2024-04-01,89
P206,2024-04-01,36
P207,2024-04-01,77
P208,2024-04-01,84
P209,2024-04-01,71
P210,2024-04-01,231
P211,2024-04-01,101
P212,2024-04-01,37
P213,2024-04-01,132
P214,2024-04-01,53
P215,2024-04-01,46
P216,2024-04-01,138
P217,2024-04-01,42
P218,2024-04-01,66
P219,2024-04-01,87
P220,2024-04-01,68
P221,2024-04-01,79
P222,2024-04-01,61
P223,2024-04-01,67
P224,2024-04-01,25
P225,2024-04-01,34
P226,2024-04-01,49
P227,2024-04-01,52
P228,2024-04-01,182
P229,2024-04-01,46
P230,2024-04-01,67
P231,2024-04-01,39
P232,2024-04-01,91
P233,2024-04-01,36
P234,2024-04-01,34
P235,2024-04-01,93
P236,2024-04-01,34
P237,2024-04-01,91
P238,2024-04-01,111
P239,2024-04-01,129
P240,2024-04-01,45
P241,2024-04-01,47
P242,2024-04-01,150
P243,2024-04-01,53
P244,2024-04-01,48
P245,2024-04-01,45
P246,2024-04-01,63
P247,2024-04-01,118
P248,2024-04-01,162
P249,2024-04-01,86
P250,2024-04-01,34
P001,2024-05-01,44
P002,2024-05-01,35
P003,2024-05-01,71
P004,2024-05-01,166
P005,2024-05-01,30
P006,2024-05-01,64
P007,2024-05-01,76
P008,2024-05-01,432
P009,2024-05-01,113
P010,2024-05-01,64
P011,2024-05-01,55
P012,2024-05-01,91
P013,2024-05-01,280
P014,2024-05-01,31
P015,2024-05-01,125
P016,2024-05-01,62
P017,2024-05-01,53
P018,2024-05-01,36
P019,2024-05-01,39
P020,2024-05-01,207
P021,2024-05-01,58
P022,2024-05-01,37
P023,2024-05-01,44
P024,2024-05-01,47
P025,2024-05-01,90
P026,2024-05-01,136
P027,2024-05-01,55
P028,2024-05-01,68
P029,2024-05-01,46
P030,2024-05-01,174
P031,2024-05-01,70
P032,2024-05-01,32
P033,2024-05-01,99
P034,2024-05-01,155
P035,2024-05-01,80
P036,2024-05-01,38
P037,2024-05-01,9
P038,2024-05-01,83
P039,2024-05-01,117
P040,2024-05-01,56
P041,2024-05-01,52
P042,2024-05-01,40
P043,2024-05-01,126
P044,2024-05-01,58
P045,2024-05-01,41
P046,2024-05-01,78
P047,2024-05-01,220
P048,2024-05-01,71
P049,2024-05-01,73
P050,2024-05-01,48
P051,2024-05-01,33
P052,2024-05-01,37
P053,2024-05-01,66
P054,2024-05-01,67
P055,2024-05-01,86
P056,2024-05-01,193
P057,2024-05-01,92
P058,2024-05-01,103
P059,2024-05-01,48
P060,2024-05-01,153
P061,2024-05-01,41
P062,2024-05-01,53
P063,2024-05-01,154
P064,2024-05-01,53
P065,2024-05-01,153
P066,2024-05-01,45
P067,2024-05-01,117
P068,2024-05-01,141
P069,2024-05-01,78
P070,2024-05-01,186
P071,2024-05-01,131
P072,2024-05-01,138
P073,2024-05-01,85
P074,2024-05-01,52
P075,2024-05-01,63
P076,2024-05-01,103
P077,2024-05-01,38
P078,2024-05-01,65
P079,2024-05-01,43
P080,2024-05-01,36
P081,2024-05-01,30
P082,2024-05-01,60
P083,2024-05-01,129
P084,2024-05-01,248
P085,2024-05-01,90
P086,2024-05-01,126
P087,2024-05-01,215
P088,2024-05-01,42
P089,2024-05-01,35
P090,2024-05-01,48
P091,2024-05-01,20
P092,2024-05-01,64
P093,2024-05-01,39
P094,2024-05-01,108
P095,2024-05-01,95
P096,2024-05-01,88
P097,2024-05-01,60
P098,2024-05-01,64
P099,2024-05-01,147
P100,2024-05-01,48
P101,2024-05-01,71
P102,2024-05-01,152
P103,2024-05-01,159
P104,2024-05-01,133
P105,2024-05-01,39
P106,2024-05-01,50
P107,2024-05-01,32
P108,2024-05-01,58
P109,2024-05-01,97
P110,2024-05-01,66
P111,2024-05-01,233
P112,2024-05-01,59
P113,2024-05-01,41
P114,2024-05-01,88
P115,2024-05-01,76
P116,2024-05-01,113
P117,2024-05-01,109
P118,2024-05-01,114
P119,2024-05-01,32
P120,2024-05-01,40
P121,2024-05-01,132
P122,2024-05-01,58
P123,2024-05-01,64
P124,2024-05-01,77
P125,2024-05-01,60
P126,2024-05-01,35
P127,2024-05-01,122
P128,2024-05-01,116
P129,2024-05-01,99
P130,2024-05-01,23
P131,2024-05-01,99
P132,2024-05-01,73
P133,2024-05-01,146
P134,2024-05-01,190
P135,2024-05-01,153
P136,2024-05-01,70
P137,2024-05-01,70
P138,2024-05-01,129
P139,2024-05-01,42
P140,2024-05-01,30
P141,2024-05-01,52
P142,2024-05-01,161
P143,2024-05-01,37
P144,2024-05-01,177
P145,2024-05-01,39
P146,2024-05-01,29
P147,2024-05-01,73
P148,2024-05-01,107
P149,2024-05-01,69
P150,2024-05-01,69
P151,2024-05-01,40
P152,2024-05-01,33
P153,2024-05-01,88
P154,2024-05-01,51
P155,2024-05-01,157
P156,2024-05-01,67
P157,2024-05-01,121
P158,2024-05-01,60
P159,2024-05-01,64
P160,2024-05-01,65
P161,2024-05-01,25
P162,2024-05-01,62
P163,2024-05-01,95
P164,2024-05-01,171
P165,2024-05-01,44
P166,2024-05-01,120
P167,2024-05-01,59
P168,2024-05-01,126
P169,2024-05-01,123
P170,2024-05-01,68
P171,2024-05-01,165
P172,2024-05-01,84
P173,2024-05-01,118
P174,2024-05-01,96
P175,2024-05-01,66
P176,2024-05-01,68
P177,2024-05-01,382
P178,2024-05-01,70
P179,2024-05-01,52
P180,2024-05-01,37
P181,2024-05-01,111
P182,2024-05-01,77
P183,2024-05-01,48
P184,2024-05-01,98
P185,2024-05-01,100
P186,2024-05-01,32
P187,2024-05-01,108
P188,2024-05-01,179
P189,2024-05-01,247
P190,2024-05-01,85
P191,2024-05-01,94
P192,2024-05-01,199
P193,2024-05-01,46
P194,2024-05-01,86
P195,2024-05-01,52
P196,2024-05-01,26
P197,2024-05-01,143
P198,2024-05-01,34
P199,2024-05-01,130
P200,2024-05-01,48
P201,2024-05-01,111
P202,2024-05-01,56
P203,2024-05-01,103
P204,2024-05-01,87
P205,2024-05-01,232
P206,2024-05-01,31
P207,2024-05-01,95
P208,2024-05-01,79
P209,2024-05-01,87
P210,2024-05-01,185
P211,2024-05-01,93
P212,2024-05-01,36
P213,2024-05-01,105
P214,2024-05-01,64
P215,2024-05-01,43
P216,2024-05-01,129
P217,2024-05-01,58
P218,2024-05-01,50
P219,2024-05-01,64
P220,2024-05-01,122
P221,2024-05-01,107
P222,2024-05-01,77
P223,2024-05-01,62
P224,2024-05-01,41
P225,2024-05-01,20
P226,2024-05-01,48
P227,2024-05-01,70
P228,2024-05-01,206
P229,2024-05-01,39
P230,2024-05-01,59
P231,2024-05-01,31
P232,2024-05-01,99
P233,2024-05-01,33
P234,2024-05-01,48
P235,2024-05-01,107
P236,2024-05-01,32
P237,2024-05-01,86
P238,2024-05-01,132
P239,2024-05-01,140
P240,2024-05-01,41
P241,2024-05-01,50
P242,2024-05-01,308
P243,2024-05-01,90
P244,2024-05-01,38
P245,2024-05-01,42
P246,2024-05-01,35
P247,2024-05-01,26
P248,2024-05-01,142
P249,2024-05-01,153
P250,2024-05-01,45
P001,2024-06-01,61
P002,2024-06-01,31
P003,2024-06-01,70
P004,2024-06-01,175
P005,2024-06-01,38
P006,2024-06-01,62
P007,2024-06-01,64
P008,2024-06-01,217
P009,2024-06-01,154
P010,2024-06-01,88
P011,2024-06-01,70
P012,2024-06-01,127
P013,2024-06-01,139
P014,2024-06-01,28
P015,2024-06-01,105
P016,2024-06-01,95
P017,2024-06-01,58
P018,2024-06-01,31
P019,2024-06-01,46
P020,2024-06-01,268
P021,2024-06-01,74
P022,2024-06-01,50
P023,2024-06-01,66
P024,2024-06-01,73
P025,2024-06-01,99
P026,2024-06-01,154
P027,2024-06-01,62
P028,2024-06-01,67
P029,2024-06-01,40
P030,2024-06-01,228
P031,2024-06-01,38
P032,2024-06-01,34
P033,2024-06-01,131
P034,2024-06-01,163
P035,2024-06-01,81
P036,2024-06-01,34
P037,2024-06-01,336
P038,2024-06-01,454
P039,2024-06-01,82
P040,2024-06-01,184
P041,2024-06-01,71
P042,2024-06-01,85
P043,2024-06-01,133
P044,2024-06-01,97
P045,2024-06-01,33
P046,2024-06-01,113
P047,2024-06-01,8
P048,2024-06-01,93
P049,2024-06-01,74
P050,2024-06-01,55
P051,2024-06-01,22
P052,2024-06-01,51
P053,2024-06-01,59
P054,2024-06-01,113
P055,2024-06-01,92
P056,2024-06-01,391
P057,2024-06-01,64
P058,2024-06-01,143
P059,2024-06-01,59
P060,2024-06-01,243
P061,2024-06-01,42
P062,2024-06-01,71
P063,2024-06-01,134
P064,2024-06-01,104
P065,2024-06-01,136
P066,2024-06-01,50
P067,2024-06-01,181
P068,2024-06-01,98
P069,2024-06-01,100
P070,2024-06-01,221
P071,2024-06-01,131
P072,2024-06-01,122
P073,2024-06-01,89
P074,2024-06-01,55
P075,2024-06-01,44
P076,2024-06-01,83
P077,2024-06-01,52
P078,2024-06-01,38
P079,2024-06-01,43
P080,2024-06-01,74
P081,2024-06-01,32
P082,2024-06-01,243
P083,2024-06-01,116
P084,2024-06-01,300
P085,2024-06-01,125
P086,2024-06-01,177
P087,2024-06-01,250
P088,2024-06-01,58
P089,2024-06-01,29
P090,2024-06-01,69
P091,2024-06-01,91
P092,2024-06-01,35
P093,2024-06-01,48
P094,2024-06-01,147
P095,2024-06-01,128
P096,2024-06-01,101
P097,2024-06-01,73
P098,2024-06-01,58
P099,2024-06-01,85
P100,2024-06-01,60
P101,2024-06-01,88
P102,2024-06-01,115
P103,2024-06-01,131
P104,2024-06-01,116
P105,2024-06-01,36
P106,2024-06-01,63
P107,2024-06-01,39
P108,2024-06-01,47
P109,2024-06-01,77
P110,2024-06-01,70
P111,2024-06-01,235
P112,2024-06-01,69
P113,2024-06-01,36
P114,2024-06-01,112
P115,2024-06-01,50
P116,2024-06-01,136
P117,2024-06-01,103
P118,2024-06-01,116
P119,2024-06-01,27
P120,2024-06-01,54
P121,2024-06-01,70
P122,2024-06-01,61
P123,2024-06-01,52
P124,2024-06-01,81
P125,2024-06-01,73
P126,2024-06-01,41
P127,2024-06-01,94
P128,2024-06-01,89
P129,2024-06-01,158
P130,2024-06-01,26
P131,2024-06-01,103
P132,2024-06-01,34
P133,2024-06-01,174
P134,2024-06-01,187
P135,2024-06-01,153
P136,2024-06-01,50
P137,2024-06-01,57
P138,2024-06-01,298
P139,2024-06-01,51
P140,2024-06-01,37
P141,2024-06-01,67
P142,2024-06-01,136
P143,2024-06-01,56
P144,2024-06-01,166
P145,2024-06-01,40
P146,2024-06-01,25
P147,2024-06-01,78
P148,2024-06-01,117
P149,2024-06-01,83
P150,2024-06-01,79
P151,2024-06-01,72
P152,2024-06-01,41
P153,2024-06-01,112
P154,2024-06-01,36
P155,2024-06-01,274
P156,2024-06-01,68
P157,2024-06-01,177
P158,2024-06-01,74
P159,2024-06-01,83
P160,2024-06-01,75
P161,2024-06-01,31
P162,2024-06-01,77
P163,2024-06-01,232
P164,2024-06-01,104
P165,2024-06-01,43
P166,2024-06-01,130
P167,2024-06-01,68
P168,2024-06-01,104
P169,2024-06-01,78
P170,2024-06-01,126
P171,2024-06-01,183
P172,2024-06-01,73
P173,2024-06-01,132
P174,2024-06-01,423
P175,2024-06-01,77
P176,2024-06-01,145
P177,2024-06-01,194
P178,2024-06-01,74
P179,2024-06-01,42
P180,2024-06-01,29
P181,2024-06-01,204
P182,2024-06-01,57
P183,2024-06-01,45
P184,2024-06-01,141
P185,2024-06-01,100
P186,2024-06-01,36
P187,2024-06-01,88
P188,2024-06-01,167
P189,2024-06-01,311
P190,2024-06-01,97
P191,2024-06-01,81
P192,2024-06-01,181
P193,2024-06-01,93
P194,2024-06-01,124
P195,2024-06-01,56
P196,2024-06-01,54
P197,2024-06-01,178
P198,2024-06-01,49
P199,2024-06-01,205
P200,2024-06-01,37
P201,2024-06-01,86
P202,2024-06-01,59
P203,2024-06-01,156
P204,2024-06-01,92
P205,2024-06-01,252
P206,2024-06-01,42
P207,2024-06-01,74
P208,2024-06-01,87
P209,2024-06-01,97
P210,2024-06-01,197
P211,2024-06-01,118
P212,2024-06-01,40
P213,2024-06-01,98
P214,2024-06-01,271
P215,2024-06-01,43
P216,2024-06-01,174
P217,2024-06-01,42
P218,2024-06-01,51
P219,2024-06-01,92
P220,2024-06-01,92
P221,2024-06-01,80
P222,2024-06-01,53
P223,2024-06-01,60
P224,2024-06-01,16
P225,2024-06-01,43
P226,2024-06-01,41
P227,2024-06-01,95
P228,2024-06-01,313
P229,2024-06-01,41
P230,2024-06-01,58
P231,2024-06-01,29
P232,2024-06-01,116
P233,2024-06-01,28
P234,2024-06-01,50
P235,2024-06-01,108
P236,2024-06-01,23
P237,2024-06-01,74
P238,2024-06-01,87
P239,2024-06-01,306
P240,2024-06-01,35
P241,2024-06-01,57
P242,2024-06-01,213
P243,2024-06-01,59
P244,2024-06-01,45
P245,2024-06-01,46
P246,2024-06-01,33
P247,2024-06-01,40
P248,2024-06-01,83
P249,2024-06-01,165
P250,2024-06-01,33
P001,2024-07-01,81
P002,2024-07-01,37
P003,2024-07-01,70
P004,2024-07-01,160
P005,2024-07-01,26
P006,2024-07-01,40
P007,2024-07-01,59
P008,2024-07-01,168
P009,2024-07-01,127
P010,2024-07-01,94
P011,2024-07-01,42
P012,2024-07-01,84
P013,2024-07-01,330
P014,2024-07-01,27
P015,2024-07-01,98
P016,2024-07-01,87
P017,2024-07-01,50
P018,2024-07-01,27
P019,2024-07-01,40
P020,2024-07-01,253
P021,2024-07-01,72
P022,2024-07-01,50
P023,2024-07-01,80
P024,2024-07-01,65
P025,2024-07-01,89
P026,2024-07-01,164
P027,2024-07-01,56
P028,2024-07-01,94
P029,2024-07-01,41
P030,2024-07-01,247
P031,2024-07-01,104
P032,2024-07-01,44
P033,2024-07-01,77
P034,2024-07-01,149
P035,2024-07-01,74
P036,2024-07-01,35
P037,2024-07-01,88
P038,2024-07-01,50
P039,2024-07-01,124
P040,2024-07-01,51
P041,2024-07-01,84
P042,2024-07-01,224
P043,2024-07-01,124
P044,2024-07-01,90
P045,2024-07-01,31
P046,2024-07-01,41
P047,2024-07-01,219
P048,2024-07-01,80
P049,2024-07-01,119
P050,2024-07-01,51
P051,2024-07-01,37
P052,2024-07-01,64
P053,2024-07-01,64
P054,2024-07-01,88
P055,2024-07-01,75
P056,2024-07-01,242
P057,2024-07-01,66
P058,2024-07-01,171
P059,2024-07-01,63
P060,2024-07-01,240
P061,2024-07-01,49
P062,2024-07-01,63
P063,2024-07-01,172
P064,2024-07-01,75
P065,2024-07-01,114
P066,2024-07-01,136
P067,2024-07-01,133
P068,2024-07-01,111
P069,2024-07-01,96
P070,2024-07-01,232
P071,2024-07-01,139
P072,2024-07-01,127
P073,2024-07-01,121
P074,2024-07-01,49
P075,2024-07-01,54
P076,2024-07-01,138
P077,2024-07-01,39
P078,2024-07-01,2
P079,2024-07-01,39
P080,2024-07-01,87
P081,2024-07-01,29
P082,2024-07-01,44
P083,2024-07-01,148
P084,2024-07-01,148
P085,2024-07-01,137
P086,2024-07-01,124
P087,2024-07-01,191
P088,2024-07-01,50
P089,2024-07-01,40
P090,2024-07-01,61
P091,2024-07-01,70
P092,2024-07-01,51
P093,2024-07-01,33
P094,2024-07-01,101
P095,2024-07-01,116
P096,2024-07-01,85
P097,2024-07-01,91
P098,2024-07-01,70
P099,2024-07-01,98
P100,2024-07-01,192
P101,2024-07-01,82
P102,2024-07-01,74
P103,2024-07-01,110
P104,2024-07-01,153
P105,2024-07-01,38
P106,2024-07-01,64
P107,2024-07-01,27
P108,2024-07-01,69
P109,2024-07-01,78
P110,2024-07-01,45
P111,2024-07-01,193
P112,2024-07-01,52
P113,2024-07-01,27
P114,2024-07-01,102
P115,2024-07-01,71
P116,2024-07-01,128
P117,2024-07-01,119
P118,2024-07-01,71
P119,2024-07-01,26
P120,2024-07-01,38
P121,2024-07-01,57
P122,2024-07-01,63
P123,2024-07-01,49
P124,2024-07-01,126
P125,2024-07-01,85
P126,2024-07-01,35
P127,2024-07-01,83
P128,2024-07-01,124
P129,2024-07-01,111
P130,2024-07-01,36
P131,2024-07-01,87
P132,2024-07-01,95
P133,2024-07-01,174
P134,2024-07-01,182
P135,2024-07-01,156
P136,2024-07-01,59
P137,2024-07-01,68
P138,2024-07-01,124
P139,2024-07-01,47
P140,2024-07-01,37
P141,2024-07-01,46
P142,2024-07-01,132
P143,2024-07-01,82
P144,2024-07-01,144
P145,2024-07-01,31
P146,2024-07-01,45
P147,2024-07-01,110
P148,2024-07-01,117
P149,2024-07-01,84
P150,2024-07-01,66
P151,2024-07-01,59
P152,2024-07-01,40
P153,2024-07-01,171
P154,2024-07-01,38
P155,2024-07-01,298
P156,2024-07-01,68
P157,2024-07-01,174
P158,2024-07-01,111
P159,2024-07-01,88
